cluster_id,timestamp,x,y,temperature,soilTemperature,humidity,soilMoisture,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_01,2025-12-13 10:30:00,8.0,32.2,27.4,27.9,48.4,53.7,131.0,29.4,201.1,6.86
cluster_02,2025-12-13 10:30:00,33.7,26.6,27.9,27.6,46.9,56.4,133.1,29.6,201.6,6.73
cluster_03,2025-12-13 10:30:00,44.5,19.5,27.8,27.1,45.9,58.7,134.3,30.4,201.6,6.75
cluster_04,2025-12-13 10:30:00,62.9,30.9,26.1,26.8,48.2,59.6,136.1,30.9,199.1,6.75
cluster_05,2025-12-13 10:30:00,91.6,28.3,26.7,26.1,44.6,64.8,142.2,30.9,204.3,6.87
cluster_06,2025-12-13 10:30:00,2.3,82.5,29.3,29.1,48.9,45.3,120.1,27.1,193.2,6.68
cluster_07,2025-12-13 10:30:00,35.3,70.4,27.4,27.8,46.9,52.1,130.7,29.1,194.2,6.75
cluster_08,2025-12-13 10:30:00,44.9,69.9,28.1,27.6,48.7,55.1,132.3,28.5,200.2,6.79
cluster_09,2025-12-13 10:30:00,66.9,75.4,27.6,27.4,48.3,55.8,133.8,30.0,198.7,6.87
cluster_10,2025-12-13 10:30:00,88.9,71.7,27.4,27.2,48.1,57.0,134.1,30.8,202.0,6.81
cluster_01,2025-12-13 11:00:00,8.0,32.2,27.6,27.9,50.0,52.1,129.9,29.2,198.0,6.79
cluster_02,2025-12-13 11:00:00,33.7,26.6,28.7,28.0,47.1,58.0,133.1,29.5,199.1,6.81
cluster_03,2025-12-13 11:00:00,44.5,19.5,27.2,27.3,45.5,58.0,135.4,30.2,200.3,6.73
cluster_04,2025-12-13 11:00:00,62.9,30.9,27.4,27.4,45.5,58.7,136.0,30.6,202.2,6.89
cluster_05,2025-12-13 11:00:00,91.6,28.3,26.5,26.5,45.6,64.0,141.4,31.3,198.6,6.94
cluster_06,2025-12-13 11:00:00,2.3,82.5,29.8,29.6,47.0,47.4,121.8,27.5,190.0,6.68
cluster_07,2025-12-13 11:00:00,35.3,70.4,28.4,28.3,45.6,51.5,129.6,28.9,199.7,6.74
cluster_08,2025-12-13 11:00:00,44.9,69.9,28.5,28.0,43.5,56.0,133.3,29.3,197.4,6.74
cluster_09,2025-12-13 11:00:00,66.9,75.4,28.0,27.6,43.6,55.3,133.7,28.9,198.5,6.83
cluster_10,2025-12-13 11:00:00,88.9,71.7,27.8,27.6,48.6,56.1,133.4,30.7,201.6,6.78
cluster_01,2025-12-13 11:30:00,8.0,32.2,28.6,28.1,43.6,53.1,131.5,29.5,198.6,6.77
cluster_02,2025-12-13 11:30:00,33.7,26.6,28.7,28.1,44.3,58.5,135.1,30.2,199.8,6.79
cluster_03,2025-12-13 11:30:00,44.5,19.5,27.9,27.4,44.1,57.8,134.7,30.5,199.6,6.86
cluster_04,2025-12-13 11:30:00,62.9,30.9,27.9,27.5,44.4,59.6,135.9,30.4,204.7,6.81
cluster_05,2025-12-13 11:30:00,91.6,28.3,27.1,26.7,42.7,62.4,141.0,31.9,204.7,6.95
cluster_06,2025-12-13 11:30:00,2.3,82.5,29.6,29.7,41.7,47.4,119.5,26.1,191.6,6.73
cluster_07,2025-12-13 11:30:00,35.3,70.4,28.4,28.7,46.2,52.5,128.7,28.5,193.9,6.8
cluster_08,2025-12-13 11:30:00,44.9,69.9,28.1,28.5,45.8,53.9,131.9,29.6,196.0,6.77
cluster_09,2025-12-13 11:30:00,66.9,75.4,27.6,27.9,43.0,54.5,132.8,30.5,198.8,6.82
cluster_10,2025-12-13 11:30:00,88.9,71.7,27.2,27.8,43.1,56.7,132.7,30.3,200.7,6.86
cluster_01,2025-12-13 12:00:00,8.0,32.2,28.3,28.3,46.7,52.2,130.2,28.7,198.0,6.75
cluster_02,2025-12-13 12:00:00,33.7,26.6,27.8,28.1,46.0,56.9,132.8,30.2,199.9,6.84
cluster_03,2025-12-13 12:00:00,44.5,19.5,26.7,27.4,42.0,56.7,135.1,30.0,202.7,6.78
cluster_04,2025-12-13 12:00:00,62.9,30.9,28.6,27.8,46.1,58.0,136.2,30.7,198.5,6.8
cluster_05,2025-12-13 12:00:00,91.6,28.3,26.3,26.6,47.8,64.4,143.3,32.3,203.3,6.95
cluster_06,2025-12-13 12:00:00,2.3,82.5,29.7,29.6,50.4,47.2,119.7,27.3,191.9,6.71
cluster_07,2025-12-13 12:00:00,35.3,70.4,30.3,28.8,43.4,54.3,130.2,28.2,198.1,6.81
cluster_08,2025-12-13 12:00:00,44.9,69.9,28.9,28.5,41.9,56.1,130.8,29.6,196.2,6.87
cluster_09,2025-12-13 12:00:00,66.9,75.4,28.5,27.7,43.6,55.7,132.0,30.0,198.6,6.86
cluster_10,2025-12-13 12:00:00,88.9,71.7,28.9,27.9,45.6,56.6,135.3,30.1,196.7,6.83
cluster_01,2025-12-13 12:30:00,8.0,32.2,28.7,28.4,45.5,53.7,130.9,30.0,198.3,6.77
cluster_02,2025-12-13 12:30:00,33.7,26.6,27.4,27.6,44.7,56.7,135.6,30.7,196.1,6.79
cluster_03,2025-12-13 12:30:00,44.5,19.5,27.4,27.3,45.8,56.9,135.1,30.2,197.8,6.8
cluster_04,2025-12-13 12:30:00,62.9,30.9,27.4,27.5,46.9,59.1,136.6,31.2,197.4,6.9
cluster_05,2025-12-13 12:30:00,91.6,28.3,26.7,26.6,42.5,64.8,141.6,31.7,203.9,6.9
cluster_06,2025-12-13 12:30:00,2.3,82.5,30.0,29.5,45.0,46.3,120.2,27.0,190.8,6.69
cluster_07,2025-12-13 12:30:00,35.3,70.4,28.9,28.7,48.0,53.9,127.9,28.7,199.4,6.75
cluster_08,2025-12-13 12:30:00,44.9,69.9,28.8,28.3,45.6,53.5,131.3,29.2,195.9,6.78
cluster_09,2025-12-13 12:30:00,66.9,75.4,27.9,27.7,47.1,55.9,131.3,30.1,199.8,6.69
cluster_10,2025-12-13 12:30:00,88.9,71.7,27.6,27.9,45.5,56.3,134.8,29.9,198.6,6.83
cluster_01,2025-12-13 13:00:00,8.0,32.2,28.4,28.0,50.1,54.0,133.3,29.3,196.1,6.76
cluster_02,2025-12-13 13:00:00,33.7,26.6,27.8,27.3,47.2,54.4,133.0,30.3,199.9,6.79
cluster_03,2025-12-13 13:00:00,44.5,19.5,27.5,26.9,49.2,58.7,135.0,29.8,198.7,6.78
cluster_04,2025-12-13 13:00:00,62.9,30.9,27.6,27.0,44.3,59.8,136.1,30.3,200.8,6.76
cluster_05,2025-12-13 13:00:00,91.6,28.3,26.2,26.3,45.3,63.3,142.2,32.3,203.3,6.78
cluster_06,2025-12-13 13:00:00,2.3,82.5,29.0,29.3,43.9,43.3,119.3,26.7,194.6,6.71
cluster_07,2025-12-13 13:00:00,35.3,70.4,28.2,28.3,45.2,51.6,128.2,28.9,194.7,6.69
cluster_08,2025-12-13 13:00:00,44.9,69.9,28.1,28.0,46.1,53.3,133.5,29.6,200.8,6.78
cluster_09,2025-12-13 13:00:00,66.9,75.4,26.7,27.5,42.5,55.4,132.7,29.3,195.9,6.82
cluster_10,2025-12-13 13:00:00,88.9,71.7,28.0,27.8,46.4,57.1,134.5,30.2,197.9,6.75
cluster_01,2025-12-13 13:30:00,8.0,32.2,27.8,27.6,44.9,55.7,130.7,29.9,195.4,6.79
cluster_02,2025-12-13 13:30:00,33.7,26.6,26.5,27.0,47.8,55.6,134.6,29.2,198.5,6.84
cluster_03,2025-12-13 13:30:00,44.5,19.5,26.7,26.7,46.6,59.0,134.2,30.2,199.9,6.81
cluster_04,2025-12-13 13:30:00,62.9,30.9,26.2,26.6,46.4,59.5,135.0,30.5,201.1,6.77
cluster_05,2025-12-13 13:30:00,91.6,28.3,26.6,26.1,44.4,65.0,143.1,30.9,205.6,6.9
cluster_06,2025-12-13 13:30:00,2.3,82.5,29.1,28.9,43.7,45.6,119.6,26.8,194.5,6.66
cluster_07,2025-12-13 13:30:00,35.3,70.4,27.5,27.5,43.9,51.5,129.6,29.4,195.7,6.76
cluster_08,2025-12-13 13:30:00,44.9,69.9,27.5,27.5,49.9,52.6,132.7,28.9,195.8,6.74
cluster_09,2025-12-13 13:30:00,66.9,75.4,27.9,27.0,47.3,56.8,134.2,30.0,201.4,6.73
cluster_10,2025-12-13 13:30:00,88.9,71.7,27.7,27.3,49.3,56.6,133.1,30.9,196.2,6.87
cluster_01,2025-12-13 14:00:00,8.0,32.2,26.9,27.0,46.0,54.3,131.9,29.5,201.5,6.79
cluster_02,2025-12-13 14:00:00,33.7,26.6,27.1,26.6,45.8,55.3,133.6,30.5,198.9,6.82
cluster_03,2025-12-13 14:00:00,44.5,19.5,26.2,26.4,48.1,57.3,135.3,29.9,203.1,6.9
cluster_04,2025-12-13 14:00:00,62.9,30.9,25.4,26.2,45.6,57.0,136.8,30.5,201.5,6.77
cluster_05,2025-12-13 14:00:00,91.6,28.3,25.7,25.8,48.8,62.2,141.7,31.4,206.2,6.93
cluster_06,2025-12-13 14:00:00,2.3,82.5,28.4,28.2,47.2,45.6,119.5,27.0,190.5,6.71
cluster_07,2025-12-13 14:00:00,35.3,70.4,26.6,27.0,48.1,53.9,129.8,29.1,200.0,6.8
cluster_08,2025-12-13 14:00:00,44.9,69.9,26.7,27.0,44.5,53.9,132.4,29.1,199.4,6.69
cluster_09,2025-12-13 14:00:00,66.9,75.4,26.5,26.6,48.4,55.6,132.4,30.3,200.5,6.79
cluster_10,2025-12-13 14:00:00,88.9,71.7,26.8,26.9,47.2,57.4,136.2,30.2,200.2,6.67
cluster_01,2025-12-13 14:30:00,8.0,32.2,26.0,26.5,47.9,53.7,130.1,29.6,196.6,6.78
cluster_02,2025-12-13 14:30:00,33.7,26.6,26.3,25.9,51.3,55.5,134.5,29.5,202.8,6.82
cluster_03,2025-12-13 14:30:00,44.5,19.5,25.8,25.8,50.5,57.5,134.9,29.7,201.4,6.86
cluster_04,2025-12-13 14:30:00,62.9,30.9,26.4,25.7,44.1,57.8,134.3,31.6,200.2,6.82
cluster_05,2025-12-13 14:30:00,91.6,28.3,25.5,25.4,48.5,62.3,142.1,31.5,204.6,6.88
cluster_06,2025-12-13 14:30:00,2.3,82.5,27.8,27.9,48.9,45.2,119.2,25.3,194.3,6.71
cluster_07,2025-12-13 14:30:00,35.3,70.4,26.5,26.6,47.4,51.5,128.0,29.8,198.6,6.86
cluster_08,2025-12-13 14:30:00,44.9,69.9,26.6,26.4,47.9,53.8,132.1,29.8,198.3,6.78
cluster_09,2025-12-13 14:30:00,66.9,75.4,26.0,26.3,51.5,56.1,133.5,29.7,196.8,6.78
cluster_10,2025-12-13 14:30:00,88.9,71.7,26.6,26.1,48.3,55.3,134.0,31.2,198.6,6.85
cluster_01,2025-12-13 15:00:00,8.0,32.2,25.9,25.8,46.6,54.7,130.7,29.6,196.3,6.8
cluster_02,2025-12-13 15:00:00,33.7,26.6,25.4,25.4,49.8,55.9,133.4,29.8,197.4,6.83
cluster_03,2025-12-13 15:00:00,44.5,19.5,25.6,25.0,48.3,56.5,132.5,30.4,198.7,6.86
cluster_04,2025-12-13 15:00:00,62.9,30.9,25.3,25.1,51.3,57.7,134.2,29.4,200.7,6.85
cluster_05,2025-12-13 15:00:00,91.6,28.3,25.0,24.6,49.8,63.9,142.1,31.5,203.3,6.97
cluster_06,2025-12-13 15:00:00,2.3,82.5,26.5,27.1,51.1,46.3,121.1,26.8,195.9,6.63
cluster_07,2025-12-13 15:00:00,35.3,70.4,26.4,26.2,52.2,53.1,128.9,28.5,196.3,6.71
cluster_08,2025-12-13 15:00:00,44.9,69.9,26.2,25.6,52.5,54.8,131.1,29.0,198.6,6.8
cluster_09,2025-12-13 15:00:00,66.9,75.4,26.2,25.6,51.2,55.3,133.5,30.7,194.7,6.83
cluster_10,2025-12-13 15:00:00,88.9,71.7,25.7,25.4,51.9,56.7,135.0,29.6,205.4,6.86
cluster_01,2025-12-13 15:30:00,8.0,32.2,25.7,25.0,51.8,51.7,132.5,29.5,194.0,6.84
cluster_02,2025-12-13 15:30:00,33.7,26.6,24.1,24.6,54.4,55.6,133.7,30.1,201.5,6.73
cluster_03,2025-12-13 15:30:00,44.5,19.5,24.6,24.1,56.2,58.6,137.5,30.4,200.0,6.75
cluster_04,2025-12-13 15:30:00,62.9,30.9,25.1,24.6,54.0,58.5,137.0,30.8,201.8,6.86
cluster_05,2025-12-13 15:30:00,91.6,28.3,24.0,23.8,54.5,63.8,142.8,31.6,203.9,6.92
cluster_06,2025-12-13 15:30:00,2.3,82.5,27.4,26.6,52.2,45.7,120.3,26.7,196.7,6.75
cluster_07,2025-12-13 15:30:00,35.3,70.4,26.2,25.6,57.2,52.0,128.7,29.5,200.0,6.75
cluster_08,2025-12-13 15:30:00,44.9,69.9,25.0,25.0,53.5,54.5,131.6,29.8,201.5,6.84
cluster_09,2025-12-13 15:30:00,66.9,75.4,24.9,25.1,50.1,55.8,132.4,29.7,197.3,6.81
cluster_10,2025-12-13 15:30:00,88.9,71.7,24.1,24.5,49.3,57.0,133.0,30.1,199.8,6.79
cluster_01,2025-12-13 16:00:00,8.0,32.2,24.5,24.3,53.5,54.1,130.1,29.6,197.0,6.83
cluster_02,2025-12-13 16:00:00,33.7,26.6,24.3,23.6,55.7,54.0,133.9,31.0,199.3,6.84
cluster_03,2025-12-13 16:00:00,44.5,19.5,22.7,23.2,55.4,58.1,136.5,30.7,199.4,6.76
cluster_04,2025-12-13 16:00:00,62.9,30.9,23.0,23.8,55.5,58.7,136.8,30.4,203.2,6.95
cluster_05,2025-12-13 16:00:00,91.6,28.3,22.9,22.8,55.1,63.0,142.7,31.9,204.0,6.91
cluster_06,2025-12-13 16:00:00,2.3,82.5,25.6,25.9,56.3,45.3,120.1,27.4,198.6,6.66
cluster_07,2025-12-13 16:00:00,35.3,70.4,25.2,24.8,53.4,54.2,128.8,29.1,200.0,6.75
cluster_08,2025-12-13 16:00:00,44.9,69.9,23.2,24.2,55.4,53.0,131.7,28.8,197.9,6.67
cluster_09,2025-12-13 16:00:00,66.9,75.4,24.6,24.3,53.1,54.3,134.0,30.3,198.8,6.86
cluster_10,2025-12-13 16:00:00,88.9,71.7,23.7,23.6,54.5,56.5,134.3,29.9,202.8,6.88
cluster_01,2025-12-13 16:30:00,8.0,32.2,22.9,23.5,57.6,54.6,132.6,30.0,195.7,6.71
cluster_02,2025-12-13 16:30:00,33.7,26.6,22.8,22.4,61.0,56.7,132.9,31.5,199.3,6.83
cluster_03,2025-12-13 16:30:00,44.5,19.5,21.8,22.3,60.6,59.3,135.1,30.0,199.2,6.68
cluster_04,2025-12-13 16:30:00,62.9,30.9,23.0,22.9,53.4,57.2,136.2,30.7,197.2,6.71
cluster_05,2025-12-13 16:30:00,91.6,28.3,21.4,21.7,58.4,64.5,141.9,31.4,202.4,6.94
cluster_06,2025-12-13 16:30:00,2.3,82.5,25.5,25.1,56.6,45.0,120.6,26.7,191.1,6.71
cluster_07,2025-12-13 16:30:00,35.3,70.4,23.8,23.9,58.0,51.8,130.2,29.4,198.1,6.84
cluster_08,2025-12-13 16:30:00,44.9,69.9,24.0,23.2,55.4,53.8,132.3,30.4,200.0,6.73
cluster_09,2025-12-13 16:30:00,66.9,75.4,23.8,23.4,55.0,54.6,129.8,29.9,204.4,6.76
cluster_10,2025-12-13 16:30:00,88.9,71.7,22.7,22.5,57.1,56.6,134.8,29.5,197.0,6.81
cluster_01,2025-12-13 17:00:00,8.0,32.2,22.6,22.3,60.5,52.3,131.4,29.4,201.6,6.65
cluster_02,2025-12-13 17:00:00,33.7,26.6,21.5,21.6,59.4,54.9,134.6,30.3,201.5,6.75
cluster_03,2025-12-13 17:00:00,44.5,19.5,21.5,21.1,58.4,56.5,135.4,30.5,202.6,6.78
cluster_04,2025-12-13 17:00:00,62.9,30.9,22.7,21.9,59.1,58.0,134.9,30.1,200.3,6.85
cluster_05,2025-12-13 17:00:00,91.6,28.3,20.9,20.7,57.9,64.2,142.2,31.7,205.2,6.9
cluster_06,2025-12-13 17:00:00,2.3,82.5,24.5,23.9,56.0,45.3,119.6,27.0,198.5,6.76
cluster_07,2025-12-13 17:00:00,35.3,70.4,22.5,22.7,56.3,53.6,130.0,28.8,195.8,6.77
cluster_08,2025-12-13 17:00:00,44.9,69.9,22.5,22.3,58.6,53.8,133.2,29.1,198.9,6.76
cluster_09,2025-12-13 17:00:00,66.9,75.4,21.9,22.4,58.7,55.4,131.4,30.0,200.4,6.83
cluster_10,2025-12-13 17:00:00,88.9,71.7,21.7,21.8,58.0,55.2,134.8,30.0,199.1,6.82
cluster_01,2025-12-13 17:30:00,8.0,32.2,21.7,21.3,66.1,54.9,130.2,29.7,200.3,6.83
cluster_02,2025-12-13 17:30:00,33.7,26.6,19.6,20.7,61.7,56.2,133.4,29.9,200.6,6.79
cluster_03,2025-12-13 17:30:00,44.5,19.5,21.1,20.3,66.0,57.0,134.2,30.5,197.9,6.87
cluster_04,2025-12-13 17:30:00,62.9,30.9,20.9,21.0,58.0,55.9,135.5,30.4,201.5,6.8
cluster_05,2025-12-13 17:30:00,91.6,28.3,19.6,19.6,59.6,64.5,141.7,31.6,204.9,6.76
cluster_06,2025-12-13 17:30:00,2.3,82.5,22.3,23.2,62.1,47.2,119.0,27.9,192.2,6.75
cluster_07,2025-12-13 17:30:00,35.3,70.4,21.8,21.8,63.3,52.7,129.2,29.6,196.8,6.72
cluster_08,2025-12-13 17:30:00,44.9,69.9,21.2,21.7,64.9,52.4,132.8,29.4,198.5,6.79
cluster_09,2025-12-13 17:30:00,66.9,75.4,21.6,21.5,62.0,55.3,131.7,28.9,195.7,6.8
cluster_10,2025-12-13 17:30:00,88.9,71.7,20.3,21.0,64.5,57.1,134.6,30.3,200.4,6.83
cluster_01,2025-12-13 18:00:00,8.0,32.2,20.0,20.4,66.9,54.1,131.4,29.3,196.9,6.71
cluster_02,2025-12-13 18:00:00,33.7,26.6,20.0,19.9,65.0,58.0,133.7,30.2,201.0,6.8
cluster_03,2025-12-13 18:00:00,44.5,19.5,18.4,19.4,66.6,57.5,137.1,30.5,203.9,6.84
cluster_04,2025-12-13 18:00:00,62.9,30.9,19.8,19.8,67.7,59.4,136.0,30.8,199.2,6.79
cluster_05,2025-12-13 18:00:00,91.6,28.3,18.6,18.6,65.2,63.5,140.6,31.1,207.1,6.86
cluster_06,2025-12-13 18:00:00,2.3,82.5,21.4,22.2,60.3,45.3,119.2,27.6,191.7,6.71
cluster_07,2025-12-13 18:00:00,35.3,70.4,20.4,20.7,63.2,52.7,128.7,29.2,198.2,6.8
cluster_08,2025-12-13 18:00:00,44.9,69.9,20.7,20.2,64.9,53.1,130.3,29.7,203.4,6.78
cluster_09,2025-12-13 18:00:00,66.9,75.4,19.8,20.3,62.7,55.5,131.8,29.9,197.9,6.71
cluster_10,2025-12-13 18:00:00,88.9,71.7,20.5,20.1,62.9,57.3,135.0,30.3,198.4,6.97
cluster_01,2025-12-13 18:30:00,8.0,32.2,19.5,19.3,66.5,53.3,131.7,30.0,202.8,6.77
cluster_02,2025-12-13 18:30:00,33.7,26.6,19.8,19.0,67.0,55.0,132.9,30.4,201.8,6.8
cluster_03,2025-12-13 18:30:00,44.5,19.5,18.5,18.6,68.7,57.9,137.3,29.9,202.3,6.81
cluster_04,2025-12-13 18:30:00,62.9,30.9,18.6,18.7,65.4,57.4,134.6,32.0,204.5,6.79
cluster_05,2025-12-13 18:30:00,91.6,28.3,17.6,17.3,67.0,64.2,142.4,31.5,206.5,6.94
cluster_06,2025-12-13 18:30:00,2.3,82.5,22.1,21.1,68.3,45.5,119.8,27.6,193.5,6.69
cluster_07,2025-12-13 18:30:00,35.3,70.4,20.5,19.7,66.4,50.5,127.9,28.7,197.2,6.75
cluster_08,2025-12-13 18:30:00,44.9,69.9,20.0,19.2,68.4,53.3,131.9,29.2,195.9,6.78
cluster_09,2025-12-13 18:30:00,66.9,75.4,20.2,19.4,70.6,56.1,133.0,29.3,199.2,6.75
cluster_10,2025-12-13 18:30:00,88.9,71.7,19.7,19.2,67.3,57.2,133.3,31.2,199.3,6.88
cluster_01,2025-12-13 19:00:00,8.0,32.2,18.4,18.2,68.4,54.3,131.3,29.0,200.3,6.72
cluster_02,2025-12-13 19:00:00,33.7,26.6,18.8,18.2,71.8,53.3,131.3,29.8,199.2,6.82
cluster_03,2025-12-13 19:00:00,44.5,19.5,17.4,17.5,70.6,57.0,135.6,30.3,202.8,6.82
cluster_04,2025-12-13 19:00:00,62.9,30.9,16.8,17.6,72.7,57.9,135.5,30.8,199.8,6.78
cluster_05,2025-12-13 19:00:00,91.6,28.3,16.2,16.3,71.4,63.2,144.0,31.5,202.6,6.84
cluster_06,2025-12-13 19:00:00,2.3,82.5,20.7,20.2,68.2,45.5,118.7,26.9,191.7,6.75
cluster_07,2025-12-13 19:00:00,35.3,70.4,18.5,18.5,68.0,50.2,130.7,29.0,199.5,6.71
cluster_08,2025-12-13 19:00:00,44.9,69.9,16.8,18.1,69.9,55.5,132.5,29.6,201.4,6.81
cluster_09,2025-12-13 19:00:00,66.9,75.4,17.8,18.4,67.5,53.5,132.9,29.3,199.8,6.79
cluster_10,2025-12-13 19:00:00,88.9,71.7,18.3,18.3,70.8,57.7,134.7,30.3,199.8,6.85
cluster_01,2025-12-13 19:30:00,8.0,32.2,16.8,17.4,73.6,55.9,129.1,30.2,197.7,6.69
cluster_02,2025-12-13 19:30:00,33.7,26.6,16.7,17.3,69.4,55.6,133.7,30.9,198.7,6.88
cluster_03,2025-12-13 19:30:00,44.5,19.5,17.4,16.8,72.2,56.4,136.4,30.4,199.7,6.78
cluster_04,2025-12-13 19:30:00,62.9,30.9,17.3,16.6,74.5,57.5,136.9,30.0,201.0,6.91
cluster_05,2025-12-13 19:30:00,91.6,28.3,14.8,15.4,72.5,65.6,141.2,31.5,205.6,6.87
cluster_06,2025-12-13 19:30:00,2.3,82.5,18.8,19.3,73.0,46.3,119.3,27.4,193.7,6.74
cluster_07,2025-12-13 19:30:00,35.3,70.4,17.5,17.5,74.1,52.2,129.8,28.9,194.5,6.72
cluster_08,2025-12-13 19:30:00,44.9,69.9,17.5,17.1,70.3,54.2,132.3,29.8,200.1,6.74
cluster_09,2025-12-13 19:30:00,66.9,75.4,17.6,17.5,75.3,53.9,133.0,30.6,196.6,6.85
cluster_10,2025-12-13 19:30:00,88.9,71.7,17.5,17.2,75.4,56.8,134.6,30.6,199.7,6.77
cluster_01,2025-12-13 20:00:00,8.0,32.2,16.6,16.6,72.4,53.8,130.0,29.3,193.3,6.81
cluster_02,2025-12-13 20:00:00,33.7,26.6,15.7,16.1,72.9,56.9,136.3,30.1,197.7,6.86
cluster_03,2025-12-13 20:00:00,44.5,19.5,15.6,15.9,77.4,58.1,135.6,30.3,200.4,6.83
cluster_04,2025-12-13 20:00:00,62.9,30.9,15.4,15.5,73.2,59.0,137.6,30.2,202.2,6.87
cluster_05,2025-12-13 20:00:00,91.6,28.3,14.5,14.4,75.4,62.7,141.3,31.6,202.1,6.83
cluster_06,2025-12-13 20:00:00,2.3,82.5,18.0,18.1,77.6,46.4,119.3,27.0,190.2,6.67
cluster_07,2025-12-13 20:00:00,35.3,70.4,15.5,16.5,77.0,52.6,128.5,29.3,194.6,6.86
cluster_08,2025-12-13 20:00:00,44.9,69.9,15.6,16.1,76.9,54.7,131.1,30.0,197.9,6.83
cluster_09,2025-12-13 20:00:00,66.9,75.4,16.6,16.3,77.4,55.1,133.2,29.6,199.0,6.82
cluster_10,2025-12-13 20:00:00,88.9,71.7,15.7,16.0,75.0,57.1,134.7,30.1,203.9,6.82
cluster_01,2025-12-13 20:30:00,8.0,32.2,15.8,15.8,80.8,53.9,130.5,28.6,202.9,6.82
cluster_02,2025-12-13 20:30:00,33.7,26.6,15.4,15.1,75.0,57.8,134.6,30.2,198.2,6.74
cluster_03,2025-12-13 20:30:00,44.5,19.5,15.1,14.9,77.5,57.9,134.1,29.2,197.8,6.86
cluster_04,2025-12-13 20:30:00,62.9,30.9,15.0,14.7,74.9,55.0,135.8,30.2,199.9,6.83
cluster_05,2025-12-13 20:30:00,91.6,28.3,14.0,13.6,73.9,65.6,141.2,31.6,205.4,6.97
cluster_06,2025-12-13 20:30:00,2.3,82.5,16.7,17.0,75.3,42.8,121.9,27.0,192.4,6.67
cluster_07,2025-12-13 20:30:00,35.3,70.4,15.7,15.6,77.2,51.2,129.9,28.4,197.9,6.79
cluster_08,2025-12-13 20:30:00,44.9,69.9,15.7,15.5,78.2,52.5,134.6,29.9,202.1,6.81
cluster_09,2025-12-13 20:30:00,66.9,75.4,15.5,15.5,79.0,54.1,131.7,29.2,197.8,6.74
cluster_10,2025-12-13 20:30:00,88.9,71.7,14.7,15.1,79.0,56.7,134.5,30.9,200.9,6.77
cluster_01,2025-12-13 21:00:00,8.0,32.2,15.3,15.0,81.5,53.1,130.6,29.4,195.5,6.75
cluster_02,2025-12-13 21:00:00,33.7,26.6,13.8,14.4,81.0,54.5,133.8,30.3,205.8,6.84
cluster_03,2025-12-13 21:00:00,44.5,19.5,14.2,14.1,75.2,56.2,135.0,30.3,199.6,6.74
cluster_04,2025-12-13 21:00:00,62.9,30.9,13.2,14.0,79.8,57.7,137.0,29.5,197.4,6.89
cluster_05,2025-12-13 21:00:00,91.6,28.3,12.5,13.2,82.9,63.5,142.8,31.4,203.0,6.97
cluster_06,2025-12-13 21:00:00,2.3,82.5,16.5,16.1,81.3,46.9,117.0,27.3,195.4,6.6
cluster_07,2025-12-13 21:00:00,35.3,70.4,15.4,14.7,77.4,51.2,129.2,29.0,196.6,6.77
cluster_08,2025-12-13 21:00:00,44.9,69.9,14.7,14.7,83.8,55.2,130.4,29.4,195.1,6.77
cluster_09,2025-12-13 21:00:00,66.9,75.4,14.2,14.4,77.8,58.2,131.4,29.5,197.1,6.79
cluster_10,2025-12-13 21:00:00,88.9,71.7,13.9,14.3,80.5,57.2,133.2,31.3,201.1,6.85
cluster_01,2025-12-13 21:30:00,8.0,32.2,14.6,14.2,79.9,52.7,131.3,29.0,195.0,6.65
cluster_02,2025-12-13 21:30:00,33.7,26.6,13.8,13.9,84.3,56.2,133.6,30.2,202.4,6.87
cluster_03,2025-12-13 21:30:00,44.5,19.5,12.4,13.5,78.6,58.5,135.5,31.4,201.6,6.83
cluster_04,2025-12-13 21:30:00,62.9,30.9,12.7,13.3,79.2,57.6,134.3,30.3,200.2,6.75
cluster_05,2025-12-13 21:30:00,91.6,28.3,12.5,12.7,80.5,62.1,142.5,32.2,202.0,6.84
cluster_06,2025-12-13 21:30:00,2.3,82.5,15.2,15.2,80.0,47.3,119.6,26.8,192.7,6.71
cluster_07,2025-12-13 21:30:00,35.3,70.4,13.8,14.4,84.0,52.8,128.9,29.2,196.3,6.76
cluster_08,2025-12-13 21:30:00,44.9,69.9,14.3,14.0,78.8,55.2,130.6,29.5,197.8,6.87
cluster_09,2025-12-13 21:30:00,66.9,75.4,13.7,13.7,81.6,55.3,133.0,29.1,199.8,6.9
cluster_10,2025-12-13 21:30:00,88.9,71.7,13.9,13.6,81.1,54.9,133.1,30.3,201.3,6.82
cluster_01,2025-12-13 22:00:00,8.0,32.2,12.8,13.6,78.9,54.4,130.9,29.7,200.4,6.76
cluster_02,2025-12-13 22:00:00,33.7,26.6,13.5,13.3,82.1,55.3,133.9,30.4,197.2,6.82
cluster_03,2025-12-13 22:00:00,44.5,19.5,13.2,12.9,81.9,58.3,134.9,30.1,203.2,6.86
cluster_04,2025-12-13 22:00:00,62.9,30.9,13.5,12.8,82.5,57.3,136.9,30.8,203.1,6.76
cluster_05,2025-12-13 22:00:00,91.6,28.3,12.8,12.3,83.7,64.8,141.9,31.0,204.6,6.89
cluster_06,2025-12-13 22:00:00,2.3,82.5,14.0,14.7,85.8,44.8,121.5,27.9,193.1,6.7
