cluster_id,timestamp,temperature_ambiante_c,temperature_sol_c,humidite_ambiante,humidite_sol,azote_mg_kg,phosphore_mg_kg,potassium_mg_kg,ph
cluster_04,2024-01-18 23:00:00,11.6,12.5,79.5,66.8,132.2,28.5,193.6,6.82
cluster_05,2024-01-18 23:00:00,10.4,12.6,89.2,62.5,131.3,27.9,194.8,6.77
cluster_06,2024-01-18 23:00:00,10.3,13.4,84.6,63.4,131.1,29.2,190.4,6.78
cluster_07,2024-01-18 23:00:00,11.9,13.2,87.3,64.3,129.1,28.7,190.2,6.54
cluster_08,2024-01-18 23:00:00,12.0,13.3,79.7,63.0,131.9,29.6,193.5,6.72
cluster_09,2024-01-18 23:00:00,11.5,13.5,84.9,63.4,129.7,28.1,193.8,6.91
cluster_10,2024-01-18 23:00:00,11.9,12.7,85.9,61.9,132.5,28.6,192.9,7.03
cluster_01,2024-01-18 23:30:00,13.8,10.4,74.7,61.9,130.5,29.3,199.3,6.68
cluster_02,2024-01-18 23:30:00,12.9,10.9,75.2,68.2,132.1,29.0,194.0,6.7
cluster_03,2024-01-18 23:30:00,12.7,10.3,77.5,68.4,132.4,28.0,198.7,6.7
cluster_04,2024-01-18 23:30:00,13.3,10.3,70.9,69.4,132.1,28.2,194.5,6.76
cluster_05,2024-01-18 23:30:00,12.1,10.4,80.6,65.1,131.2,27.7,195.7,6.72
cluster_06,2024-01-18 23:30:00,12.1,11.3,76.0,66.0,131.0,28.9,191.2,6.73
cluster_07,2024-01-18 23:30:00,13.7,11.1,78.7,66.9,128.9,28.4,191.0,6.49
cluster_08,2024-01-18 23:30:00,13.7,11.2,71.1,65.6,131.8,29.4,194.3,6.66
cluster_09,2024-01-18 23:30:00,13.2,11.4,76.3,66.0,129.6,27.9,194.6,6.85
cluster_10,2024-01-18 23:30:00,13.6,10.6,77.3,64.5,132.3,28.3,193.7,6.98
